0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
9.0,2144.0,56.0,771.0,1.0,161.0,0.20881971465629054,386.0,0.2851879145173176,120115.33956834533,32384844.0,1127122.0,32384844.0,5022134.0,211001.92307692306,42058.23896103896,25243.0
4.0,120.0,4.0,103.0,1.0,9.0,0.08737864077669903,3.0,0.2222222222222222,3124.0,20813411.0,6416.0,20813411.0,28423.0,3124.0,204053.04901960783,26705.0
7.0,996.0,28.0,622.0,1.0,95.0,0.1527331189710611,114.0,0.30913978494623656,23862.675,50242959.0,63043.0,49492026.0,457128.0,32923.76470588235,79697.30434782608,25947.0
9.0,238.0,20.0,106.0,1.0,12.0,0.11320754716981132,27.0,0.22950819672131148,47698.5,1028912.0,148074.0,1028912.0,734680.0,54824.6875,9799.161904761904,26241.0
10.0,3481.0,85.0,1051.0,1.0,257.0,0.2445290199809705,657.0,0.2794055201698514,172858.15900383142,9392619.0,26208.0,4776770.0,362412.0,19529.25,4549.304761904762,25355.0
6.0,98.0,29.0,25.0,1.0,5.0,0.2,10.0,0.14864864864864866,17336.535714285714,3884106.0,175226.0,3867804.0,84785.0,10411.666666666666,161158.5,75718.0
6.0,145.0,13.0,72.0,1.0,14.0,0.19444444444444445,19.0,0.2702702702702703,268016.04761904763,63113598.0,6507525.0,63113598.0,4232730.0,619697.6666666666,888923.9154929577,6463899.0
6.0,1211.0,57.0,909.0,1.0,94.0,0.1034103410341034,53.0,0.1888111888111888,95511.23214285714,100437311.0,90618629.0,100437311.0,1024760.0,98297.24242424243,110613.77863436124,454660.0
4.0,96.0,2.0,81.0,1.0,8.0,0.09876543209876543,1.0,0.125,14348.0,31525956.0,0.0,31525956.0,40874.0,15284.0,394074.45,25263.0
11.0,748.0,53.0,305.0,1.0,49.0,0.16065573770491803,48.0,0.1192214111922141,25536.5,1490425.0,19802.0,839396.0,1479911.0,34336.10769230769,2761.1710526315787,26195.0
8.0,374.0,20.0,203.0,1.0,50.0,0.24630541871921183,38.0,0.22807017543859648,196241.7288135593,12779716.0,3385624.0,12779716.0,2035642.0,230878.86,63265.92079207921,26557.0
6.0,752.0,21.0,607.0,1.0,38.0,0.06260296540362438,44.0,0.3237410071942446,93050.60606060606,51856247.0,19041767.0,51748855.0,1045781.0,277114.63636363635,85394.1501650165,944943.0
8.0,849.0,34.0,537.0,1.0,81.0,0.15083798882681565,70.0,0.23355263157894737,91310.43589743589,50379507.0,33392.0,50379507.0,939401.0,45914.43636363636,93991.61753731343,28056.0
9.0,1248.0,44.0,438.0,1.0,103.0,0.23515981735159816,180.0,0.22681704260651628,17866.817275747508,16915173.0,54270.0,16915173.0,81173.0,3665.233333333333,38707.48970251716,31237.0
7.0,1477.0,24.0,1060.0,1.0,145.0,0.13679245283018868,115.0,0.2907268170426065,24510.98275862069,29692668.0,136620.0,29639985.0,41550.0,2704.1428571428573,27988.654390934844,25560.0
6.0,205.0,23.0,142.0,1.0,15.0,0.1056338028169014,1.0,0.03125,69047.58823529411,64395653.0,63375887.0,63703097.0,1019766.0,78181.6,451795.0141843972,141593.0
5.0,1650.0,74.0,1489.0,1.0,33.0,0.02216252518468771,8.0,0.06293706293706294,480561.2,43635607.0,16655742.0,43635607.0,7354301.0,3531369.5,29325.004704301075,12210663.0
3.0,67.0,1.0,61.0,1.0,5.0,0.08196721311475409,1.0,0.3333333333333333,0.0,2058271.0,0.0,2058271.0,25789.0,0.0,34304.51666666667,25789.0
10.0,964.0,62.0,246.0,1.0,93.0,0.3780487804878049,175.0,0.2558139534883721,181593.93227091632,8417963.0,121.0,8417963.0,6898926.0,678858.1860465116,34359.03265306122,25374.0
8.0,1341.0,68.0,303.0,1.0,67.0,0.22112211221122113,245.0,0.23929961089494164,308387.78656126483,34425308.0,149021.0,32720766.0,109818.0,17650.666666666668,108346.90728476821,35961.0
7.0,556.0,84.0,307.0,1.0,40.0,0.13029315960912052,34.0,0.14522821576763487,12096.672727272728,27140422.0,1970202.0,27069699.0,30090.0,1751.3333333333333,88463.06862745098,27848.0
7.0,932.0,21.0,383.0,1.0,150.0,0.391644908616188,60.0,0.12055335968379446,9794.494117647058,95681399.0,50940435.0,95681399.0,214872.0,18610.48,250474.8664921466,58616.0
3.0,36.0,1.0,34.0,1.0,1.0,0.029411764705882353,0.0,0.3333333333333333,0.0,23723053.0,23595652.0,23723053.0,31236.0,0.0,718880.3939393939,23626888.0
5.0,191.0,12.0,105.0,1.0,21.0,0.2,18.0,0.2289156626506024,22160.08,2685801.0,276850.0,2685801.0,32914.0,1943.0,25825.009615384617,25733.0
5.0,288.0,23.0,247.0,1.0,9.0,0.03643724696356275,10.0,0.2682926829268293,2051.1666666666665,166046402.0,9158711.0,166046402.0,30064.0,2716.6666666666665,674985.3739837399,1824544.0
4.0,37.0,5.0,29.0,1.0,2.0,0.06896551724137931,0.0,0.1111111111111111,80.0,4964953.0,1609815.0,4964953.0,63855.0,80.0,177319.75,310382.0
3.0,103.0,3.0,88.0,1.0,8.0,0.09090909090909091,1.0,0.13333333333333333,0.0,5520132.0,138003.0,5520132.0,27938.0,0.0,63449.793103448275,163260.0
6.0,289.0,41.0,143.0,1.0,22.0,0.15384615384615385,32.0,0.23076923076923078,25631.060606060608,4294527.0,189786.0,4294527.0,384271.0,27760.37254901961,30243.147887323943,29798.0
14.0,1935.0,56.0,722.0,1.0,194.0,0.26869806094182824,340.0,0.2846410684474123,289671.6525096525,30648172.0,167165.0,30648172.0,7400204.0,716845.8493150685,42507.866851595005,26196.0
4.0,75.0,6.0,64.0,1.0,4.0,0.0625,0.0,0.08333333333333333,31.0,271659695.0,144561432.0,271659695.0,132682.0,31.0,4312058.650793651,81760662.0
7.0,364.0,29.0,156.0,1.0,31.0,0.1987179487179487,47.0,0.23880597014925373,16692.044943820223,22279208.0,68394.0,22279208.0,115020.0,16709.061538461538,143736.8258064516,25281.0
7.0,578.0,55.0,175.0,1.0,50.0,0.2857142857142857,105.0,0.2760416666666667,963351.6428571428,22602209.0,1821518.0,22602209.0,10221021.0,937923.9861111111,129897.75287356322,1846646.0
5.0,387.0,71.0,165.0,1.0,27.0,0.16363636363636364,17.0,0.08108108108108109,13885.486486486487,22604000.0,22452455.0,22452455.0,41049.0,2048.3333333333335,136905.21341463414,25350.0
3.0,10.0,8.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,31669.0,0.0,0.0,31669.0,0.0,0.0,25397.0
8.0,621.0,45.0,306.0,1.0,57.0,0.18627450980392157,10.0,0.03666666666666667,11807.126865671642,775104.0,0.0,768881.0,253418.0,28512.545454545456,2520.9213114754098,27079.0
6.0,247.0,10.0,196.0,1.0,18.0,0.09183673469387756,15.0,0.32653061224489793,5779.555555555556,11951924.0,38796.0,11951924.0,33247.0,729.0,61291.91794871795,26796.0
3.0,163.0,4.0,154.0,1.0,4.0,0.025974025974025976,1.0,0.2,0.0,9867056.0,45339.0,9867056.0,27636.0,0.0,64490.56209150327,70549.0
9.0,616.0,27.0,157.0,1.0,49.0,0.31210191082802546,122.0,0.2727272727272727,58644.366255144036,21713080.0,339919.0,21713080.0,900453.0,150210.64516129033,139186.41025641025,32042.0
3.0,20.0,1.0,16.0,1.0,3.0,0.1875,1.0,0.4,0.0,18242152.0,8526.0,18216537.0,94905.0,0.0,1214435.8,45155.0
4.0,212.0,5.0,182.0,1.0,17.0,0.09340659340659341,1.0,0.06896551724137931,87.0,13381664.0,42301.0,13381664.0,25600.0,87.0,73931.8453038674,56697.0
3.0,34.0,1.0,32.0,1.0,1.0,0.03125,0.0,0.3333333333333333,0.0,3685969.0,15906.0,3685969.0,25412.0,0.0,118902.2258064516,41318.0
8.0,1236.0,52.0,385.0,1.0,110.0,0.2857142857142857,212.0,0.25478468899521534,64299.031746031746,34070195.0,80199.0,34070195.0,549729.0,55384.625,88724.46614583333,42537.0
10.0,1948.0,62.0,503.0,1.0,126.0,0.2504970178926441,259.0,0.1832276250880902,100442.12020033388,9797249.0,43674.0,8334598.0,1236935.0,155281.61428571428,16602.784860557767,36938.0
5.0,292.0,4.0,239.0,1.0,26.0,0.1087866108786611,4.0,0.09803921568627451,1200.8,102392676.0,2404326.0,102392676.0,28160.0,1237.0,430221.32773109246,391931.0
9.0,1051.0,45.0,387.0,1.0,66.0,0.17054263565891473,143.0,0.22153846153846155,34122.41433021807,4270704.0,9488.0,4270704.0,1038021.0,39178.93243243243,11064.0,25260.0
5.0,65.0,6.0,37.0,1.0,7.0,0.1891891891891892,4.0,0.1724137931034483,4467.555555555556,733745.0,112700.0,707170.0,44199.0,6522.0,19643.61111111111,35078.0
6.0,71.0,16.0,33.0,1.0,5.0,0.15151515151515152,9.0,0.2564102564102564,3863.6666666666665,1815885.0,12414.0,1815885.0,96053.0,4188.545454545455,56746.40625,29984.0
8.0,2526.0,71.0,715.0,1.0,201.0,0.2811188811188811,388.0,0.21707589285714285,181333.98299319728,33172569.0,47991.0,10718882.0,170270.0,16024.938775510203,15012.439775910365,25744.0
3.0,46.0,4.0,36.0,1.0,4.0,0.1111111111111111,0.0,0.09090909090909091,0.0,6690138.0,76488.0,6690138.0,112021.0,0.0,191146.8,31874.0
4.0,26.0,3.0,17.0,1.0,4.0,0.23529411764705882,6.0,0.7,128.0,31839546.0,1390529.0,2456553.0,27576.0,128.0,153534.5625,317086.0
9.0,8912.0,71.0,6574.0,1.0,567.0,0.08624885914207484,328.0,0.1505032021957914,211234.67708333334,90713639.0,73103015.0,90713639.0,140619.0,18950.15625,13800.949186064203,37535.0
3.0,22.0,2.0,19.0,1.0,1.0,0.05263157894736842,0.0,0.25,0.0,13477793.0,902.0,357263.0,13476891.0,0.0,19847.944444444445,861836.0
6.0,649.0,25.0,385.0,1.0,58.0,0.15064935064935064,50.0,0.2,14661.043956043955,41203961.0,14851.0,41203961.0,79617.0,11644.933333333332,107301.98177083333,29514.0
4.0,45.0,2.0,33.0,1.0,7.0,0.21212121212121213,5.0,0.5,411.5,221518.0,143.0,221518.0,26169.0,123.0,6922.4375,25577.0
4.0,27.0,3.0,18.0,1.0,3.0,0.16666666666666666,0.0,0.1,41606.0,25056670.0,25029803.0,25029803.0,67090.0,41606.0,1472341.3529411764,28824.0
10.0,2165.0,69.0,763.0,1.0,123.0,0.16120576671035386,123.0,0.09309309309309309,96711.45322580646,73655879.0,37061362.0,73655879.0,115891.0,11033.222222222223,96661.25853018372,42140.0
4.0,24.0,17.0,4.0,1.0,1.0,0.25,0.0,0.05,1353.0,286788.0,210757.0,210757.0,76031.0,1353.0,70252.33333333333,235994.0
7.0,1990.0,84.0,1111.0,1.0,155.0,0.1395139513951395,186.0,0.2236842105263158,35533.89230769231,18554351.0,13.0,18554351.0,53692.0,1888.7777777777778,16715.631531531533,25285.0
6.0,250.0,11.0,181.0,1.0,24.0,0.13259668508287292,7.0,0.11764705882352941,30291.38888888889,2604578.0,86531.0,2604578.0,209458.0,35773.2,14469.877777777778,42123.0
5.0,246.0,8.0,207.0,1.0,17.0,0.0821256038647343,4.0,0.125,2679.777777777778,38575663.0,41284.0,38575663.0,28327.0,441.3333333333333,187260.5,51594.0
9.0,95.0,13.0,25.0,2.0,7.0,0.28,27.0,0.39436619718309857,53678.36170212766,3304416.0,637604.0,3304416.0,987232.0,53678.36170212766,137684.0,74467.0
10.0,1340.0,40.0,796.0,1.0,136.0,0.1708542713567839,141.0,0.26591760299625467,38039.54337899543,39437218.0,7763899.0,39411938.0,1519236.0,78287.9649122807,49574.76477987421,363166.0
4.0,68.0,5.0,45.0,1.0,9.0,0.2,6.0,0.2916666666666667,1175.0,6481115.0,1476.0,1386149.0,28877.0,1175.0,31503.386363636364,26950.0
3.0,11.0,7.0,3.0,1.0,1.0,0.3333333333333333,0.0,0.125,0.0,2480773.0,2434502.0,2434502.0,46271.0,0.0,1217251.0,2459859.0
10.0,726.0,50.0,394.0,1.0,46.0,0.116751269035533,80.0,0.24620060790273557,218505.19696969696,22910215.0,1159719.0,19219364.0,497743.0,29444.666666666668,48904.23409669211,29550.0
3.0,294.0,5.0,268.0,1.0,19.0,0.0708955223880597,5.0,0.23076923076923078,0.0,303918457.0,169079404.0,303918457.0,25238.0,0.0,1138271.3745318353,46206549.0
7.0,82.0,17.0,5.0,2.0,2.0,0.4,21.0,0.28205128205128205,14839.637931034482,235359.0,158725.0,235359.0,70572.0,15081.877192982456,58839.75,110471.0
7.0,247.0,67.0,71.0,1.0,23.0,0.323943661971831,7.0,0.047337278106508875,7839.354838709677,271096.0,3301.0,245792.0,96038.0,6693.809523809524,3511.3142857142857,25778.0
4.0,21.0,4.0,13.0,1.0,2.0,0.15384615384615385,3.0,0.4444444444444444,1630.5,576628.0,396938.0,576628.0,28528.0,1630.5,48052.333333333336,422493.0
9.0,2012.0,37.0,1020.0,1.0,179.0,0.17549019607843136,322.0,0.3282520325203252,40985.81428571429,49172007.0,45093151.0,48010910.0,615265.0,18627.29411764706,47115.71148184495,27354.0
7.0,2101.0,41.0,1636.0,1.0,142.0,0.08679706601466992,43.0,0.09865470852017937,19672.858974358973,55063265.0,64407.0,55063265.0,221655.0,16926.85185185185,33677.8379204893,26224.0
7.0,430.0,23.0,122.0,1.0,46.0,0.3770491803278688,67.0,0.2328767123287671,10195.68,3034628.0,34545.0,665204.0,1673026.0,12071.07142857143,5497.553719008264,53614.0
5.0,358.0,25.0,222.0,1.0,31.0,0.13963963963963963,19.0,0.15037593984962405,2848.9285714285716,5613576.0,1616630.0,5613576.0,39162.0,6004.0,25400.796380090498,26150.0
5.0,101.0,5.0,88.0,1.0,3.0,0.03409090909090909,6.0,0.5,40058.6,69387247.0,105995.0,69387247.0,308507.0,37995.5,797554.5632183908,68214.0
8.0,743.0,32.0,355.0,1.0,76.0,0.2140845070422535,101.0,0.2649350649350649,117786.22602739726,36059485.0,11305203.0,27119780.0,344770.0,38432.57142857143,76609.54802259887,26731.0
8.0,432.0,32.0,120.0,2.0,33.0,0.275,17.0,0.06315789473684211,13127.056603773584,770443.0,152901.0,770443.0,186055.0,20498.576923076922,6474.310924369748,29150.0
9.0,727.0,60.0,203.0,1.0,45.0,0.22167487684729065,109.0,0.21235521235521235,34771.29245283019,32484910.0,439510.0,32484910.0,606280.0,59027.42592592593,160816.38613861386,42808.0
4.0,55.0,3.0,46.0,1.0,3.0,0.06521739130434782,0.0,0.1,15535.0,1024460.0,120615.0,1024460.0,32891.0,1868.0,22765.777777777777,148212.0
4.0,34.0,2.0,26.0,1.0,3.0,0.11538461538461539,2.0,0.375,2007.5,19440926.0,4387753.0,19440926.0,26022.0,43.0,777637.04,4413029.0
9.0,1546.0,77.0,721.0,1.0,136.0,0.18862690707350901,184.0,0.22839506172839505,346974.4014084507,9758598.0,0.0,9758598.0,8290532.0,1040858.9178082192,13553.608333333334,25990.0
8.0,1001.0,82.0,614.0,1.0,63.0,0.10260586319218241,51.0,0.14444444444444443,14692.023529411765,573111.0,7389.0,517792.0,243207.0,19417.516129032258,844.6851549755302,26656.0
4.0,72.0,11.0,48.0,1.0,8.0,0.16666666666666666,2.0,0.12,9247.0,27899273.0,4978.0,27873666.0,68454.0,18196.0,593056.7234042553,30199.0
6.0,772.0,23.0,684.0,1.0,32.0,0.04678362573099415,17.0,0.20930232558139536,18344.809523809523,114174803.0,63417088.0,114174803.0,102750.0,24327.583333333332,167166.62225475843,41485349.0
7.0,214.0,16.0,124.0,1.0,16.0,0.12903225806451613,26.0,0.3253012048192771,98058.92857142857,9740009.0,681940.0,9740009.0,716113.0,103882.38888888889,79187.06504065041,119847.0
8.0,4755.0,87.0,1504.0,1.0,327.0,0.21742021276595744,412.0,0.12898188632104934,20040.29574468085,12694935.0,11805208.0,12597713.0,227680.0,15771.153846153846,8381.711909514304,11314701.0
3.0,35.0,1.0,31.0,1.0,3.0,0.0967741935483871,0.0,0.2,0.0,438993.0,17366.0,386967.0,73114.0,0.0,12898.9,63294.0
7.0,1457.0,51.0,1016.0,1.0,138.0,0.13582677165354332,64.0,0.14942528735632185,9075.271844660194,8124116.0,4923252.0,8124116.0,137570.0,12359.333333333334,8004.055172413793,130996.0
13.0,35177.0,145.0,17520.0,1.0,3203.0,0.18281963470319634,3284.0,0.19862144023217848,38674.16717510677,17287963.0,3505588.0,16549672.0,383596.0,53487.58823529412,944.6699012500713,27266.0
5.0,51.0,2.0,42.0,1.0,5.0,0.11904761904761904,3.0,0.4,827.5,8843686.0,1161.0,8843686.0,26906.0,827.5,215699.65853658537,26642.0
4.0,120.0,21.0,68.0,1.0,9.0,0.1323529411764706,3.0,0.07547169811320754,12494.1,2737285.0,0.0,2386142.0,173544.0,33740.5,35614.05970149254,25221.0
4.0,30.0,5.0,21.0,1.0,2.0,0.09523809523809523,3.0,0.4,258.0,6366883.0,6255282.0,6255282.0,111601.0,258.0,312764.1,370634.0
3.0,12.0,1.0,9.0,1.0,2.0,0.2222222222222222,0.0,0.3333333333333333,0.0,13496475.0,132552.0,13496475.0,82988.0,0.0,1687059.375,215540.0
8.0,1295.0,31.0,573.0,1.0,117.0,0.20418848167539266,189.0,0.2649930264993027,86888.55960264901,19501211.0,8745646.0,19501211.0,536272.0,22716.55,34093.02622377622,26960.0
7.0,1895.0,40.0,1169.0,1.0,153.0,0.13088109495295125,108.0,0.15417256011315417,24672.146118721463,51379893.0,692748.0,51379893.0,1661853.0,44382.74074074074,43989.63441780822,94542.0
4.0,18.0,3.0,9.0,1.0,3.0,0.3333333333333333,0.0,0.1111111111111111,19872.0,294607.0,6751.0,230753.0,45179.0,19872.0,28844.125,32058.0
6.0,113.0,17.0,32.0,1.0,8.0,0.25,24.0,0.30864197530864196,40764.81081081081,758577.0,9485.0,193138.0,749092.0,62399.875,6230.258064516129,29794.0
4.0,55.0,4.0,42.0,1.0,4.0,0.09523809523809523,1.0,0.15384615384615385,5876.5,12533233.0,340182.0,12533233.0,40612.0,5876.5,305688.60975609755,67132.0
6.0,437.0,21.0,282.0,1.0,41.0,0.1453900709219858,38.0,0.2565789473684211,69602.94871794872,42532755.0,9135143.0,42532755.0,181288.0,28533.722222222223,151362.11743772242,26469.0
4.0,59.0,16.0,37.0,1.0,5.0,0.13513513513513514,14.0,0.6521739130434783,21.0,281600.0,20340.0,281600.0,27774.0,21.0,7822.222222222223,33016.0
8.0,569.0,72.0,180.0,1.0,39.0,0.21666666666666667,62.0,0.168,71751.79738562091,8659680.0,361811.0,8586179.0,1762365.0,175280.7931034483,47967.48044692737,66988.0
6.0,1351.0,87.0,811.0,1.0,113.0,0.13933415536374846,49.0,0.09765625,14149.483870967742,1753825.0,5285.0,1653159.0,41773.0,5466.523809523809,2040.937037037037,28543.0
11.0,1114.0,63.0,378.0,1.0,90.0,0.23809523809523808,197.0,0.27385892116182575,27795.736842105263,11301226.0,210664.0,11301226.0,434826.0,84424.0,29976.726790450928,27257.0
7.0,591.0,57.0,305.0,1.0,55.0,0.18032786885245902,41.0,0.15498154981549817,20195.559139784946,5095413.0,153258.0,5095413.0,732323.0,33725.208333333336,16761.22697368421,25413.0
4.0,53.0,2.0,45.0,1.0,5.0,0.1111111111111111,2.0,0.3333333333333333,139.0,679095.0,9116.0,397331.0,47272.0,139.0,9030.25,29340.0
6.0,345.0,54.0,125.0,1.0,12.0,0.096,50.0,0.2318181818181818,36504.01162790698,21462982.0,9311491.0,21437525.0,639760.0,145611.53333333333,172883.26612903227,3468984.0
10.0,159.0,6.0,111.0,7.0,11.0,0.0990990990990991,25.0,0.5777777777777777,52021.2,9414929.0,156940.0,9414929.0,79115.0,8409.05,85590.26363636364,57990.0
4.0,137.0,13.0,99.0,1.0,10.0,0.10101010101010101,3.0,0.10810810810810811,433.5,52766707.0,33129315.0,52766707.0,234850.0,260.0,538435.7857142857,77136.0
6.0,607.0,37.0,451.0,1.0,34.0,0.07538802660753881,15.0,0.1103448275862069,42325.58620689655,67848782.0,64150.0,67822596.0,226202.0,37099.27272727273,150716.88,25443.0
3.0,12.0,1.0,10.0,1.0,1.0,0.1,0.0,0.3333333333333333,0.0,1163828.0,28677.0,1163828.0,25672.0,0.0,129314.22222222222,54349.0
4.0,76.0,24.0,40.0,1.0,4.0,0.1,19.0,0.5882352941176471,172.0,10431675.0,19747.0,10431675.0,111414.0,20.0,267478.8461538461,44955.0
4.0,64.0,4.0,49.0,1.0,7.0,0.14285714285714285,0.0,0.0625,612.0,531167.0,227764.0,505246.0,27777.0,612.0,10525.958333333334,76881.0
7.0,102.0,17.0,31.0,1.0,6.0,0.1935483870967742,2.0,0.043478260869565216,52064.92592592593,1006129.0,1673.0,109798.0,123298.0,16483.69230769231,3659.9333333333334,25234.0
4.0,91.0,4.0,61.0,1.0,15.0,0.2459016393442623,5.0,0.1935483870967742,7405.428571428572,12372133.0,3077249.0,12372133.0,45318.0,19307.0,206202.21666666667,175081.0
5.0,1259.0,46.0,1010.0,1.0,66.0,0.06534653465346535,32.0,0.1375,33776.0,63618739.0,2902911.0,63618739.0,53217.0,10319.5,63051.2775024777,445980.0
4.0,13.0,6.0,4.0,1.0,1.0,0.25,1.0,0.2,13457.5,202334.0,150717.0,150717.0,51617.0,13457.5,50239.0,176160.0
9.0,2462.0,56.0,293.0,1.0,77.0,0.2627986348122867,539.0,0.25257249766136575,69236.7746031746,59069722.0,46493331.0,59069722.0,622365.0,65185.491228070176,202293.5684931507,24579908.0
5.0,1052.0,3.0,1023.0,2.0,19.0,0.01857282502443793,4.0,0.18518518518518517,24712.833333333332,101349727.0,28602936.0,101349727.0,57655.0,16609.0,99168.03033268102,28265342.0
3.0,96.0,1.0,93.0,1.0,2.0,0.021505376344086023,1.0,0.5,0.0,53036658.0,225.0,53036658.0,34461.0,0.0,576485.4130434783,34686.0
9.0,2484.0,62.0,657.0,1.0,174.0,0.2648401826484018,460.0,0.2616345062429058,64699.67253521127,33526676.0,31270238.0,33333767.0,250072.0,21871.567567567567,50813.66920731707,33156.0
5.0,37.0,6.0,22.0,1.0,3.0,0.13636363636363635,2.0,0.1875,45524.666666666664,272716.0,120412.0,238859.0,162679.0,45524.666666666664,11374.238095238095,115568.0
4.0,227.0,34.0,170.0,1.0,16.0,0.09411764705882353,11.0,0.21052631578947367,4512.25,30720752.0,0.0,30720752.0,16497399.0,5018.5,181779.5976331361,34148.0
3.0,9.0,1.0,7.0,1.0,1.0,0.14285714285714285,0.0,0.3333333333333333,0.0,153311.0,8265.0,153311.0,29888.0,0.0,25551.833333333332,38153.0
3.0,8.0,3.0,4.0,1.0,1.0,0.25,1.0,0.4,0.0,395282.0,13818.0,395282.0,73097.0,0.0,131760.66666666666,43032.0
3.0,9.0,7.0,1.0,1.0,1.0,1.0,1.0,0.25,0.0,29451.0,0.0,0.0,29451.0,0.0,0.0,25279.0
6.0,198.0,65.0,90.0,1.0,12.0,0.13333333333333333,21.0,0.205607476635514,47698.607142857145,2846930.0,88754.0,2821163.0,838270.0,47698.607142857145,31698.460674157304,51697.0
8.0,298.0,45.0,177.0,1.0,10.0,0.05649717514124294,27.0,0.23140495867768596,11892.0,41099142.0,9784.0,41099142.0,114336.0,13000.5,233517.85227272726,25322.0
4.0,93.0,3.0,76.0,1.0,10.0,0.13157894736842105,4.0,0.29411764705882354,144.0,339525.0,76956.0,339525.0,39764.0,144.0,4527.0,26014.0
7.0,847.0,47.0,448.0,1.0,72.0,0.16071428571428573,67.0,0.18732782369146006,167109.82236842104,51396038.0,32022967.0,51396038.0,289425.0,18223.78431372549,114979.95078299777,25226.0
6.0,194.0,3.0,170.0,3.0,11.0,0.06470588235294118,2.0,0.12,8468.875,18948155.0,175584.0,18948155.0,74182.0,13692.666666666666,112119.26035502959,47133.0
9.0,427.0,38.0,97.0,1.0,21.0,0.21649484536082475,86.0,0.2727272727272727,70731.38797814208,29430129.0,585736.0,29430129.0,875826.0,20431.558823529413,306563.84375,53933.0
8.0,175.0,16.0,68.0,5.0,17.0,0.25,41.0,0.3925233644859813,8641.09375,17722816.0,11571256.0,17722816.0,72351.0,6827.588235294118,264519.6417910448,25336.0
4.0,262.0,6.0,237.0,1.0,14.0,0.05907172995780591,8.0,0.375,37527.5,4711990.0,56888.0,4711990.0,333382.0,7688.0,19966.0593220339,25488.0
6.0,132.0,19.0,54.0,1.0,10.0,0.18518518518518517,21.0,0.2857142857142857,31399.4,796680.0,20952.0,191747.0,716708.0,49330.294117647056,3617.867924528302,30056.0
