0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
3.0,23.0,1.0,1.0,0.047619047619047616,0.0,28732.0,3920751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.0,2540.0,162.0,165.0,0.16853932584269662,14983.9824120603,58805.0,10284445.0,18997.4,36426.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0,81768.0,81768.0,0.0,25367.0,0.0,0.0,0.0,0.0,0.0
6.0,666.0,52.0,31.0,0.0611439842209073,10970.714285714286,2280794.0,47368576.0,705.5,134706.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,0.0,25737.0,40801.0,0.0,25737.0,0.0,0.0,0.0,0.0,0.0
2.0,12.0,0.0,0.0,0.0,0.0,164034.0,164034.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1178.0,17.0,60.0,0.06787330316742081,18939.985294117647,31453.0,1295137.0,1263.375,0.0,0.0,0.0,0.0,0.0,0.0
3.0,16.0,1.0,3.0,0.25,0.0,25917.0,157993.0,0.0,25917.0,0.0,0.0,0.0,0.0,0.0
2.0,14.0,0.0,0.0,0.0,0.0,471103.0,1177358.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,50.0,3.0,2.0,0.04878048780487805,9530.75,33100.0,91626682.0,38.5,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,0.0,0.0,0.0,0.0,488475.0,488475.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,7.0,0.0,0.0,0.0,0.0,918049.0,1020058.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,20.0,0.0,0.0,0.0,0.0,26589.0,524042.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,19.0,1.0,1.0,0.058823529411764705,0.0,0.0,4022476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,11.0,0.0,0.0,0.0,0.0,919467.0,919467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,28278.0,28278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,6.0,2.0,1.0,0.3333333333333333,0.0,0.0,241734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4.0,1.0,1.0,0.5,0.0,0.0,13751934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,23.0,0.0,0.0,0.0,0.0,194001.0,232935.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,220.0,2.0,4.0,0.018691588785046728,0.0,5428859.0,45647629.0,0.0,35942.0,0.0,0.0,0.0,0.0,0.0
6.0,301.0,10.0,30.0,0.14634146341463414,9350.813953488372,29281.0,15699629.0,17914.8,275184.0,0.0,0.0,0.0,0.0,0.0
4.0,36.0,1.0,2.0,0.0625,2322.0,97789.0,27654921.0,2322.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1316.0,26.0,84.0,0.08519269776876268,5248.29203539823,29599.0,522149.0,1722.3333333333333,77049.0,0.0,0.0,0.0,0.0,0.0
2.0,57.0,0.0,0.0,0.0,0.0,103661509.0,103901574.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,29.0,0.0,0.0,0.0,0.0,136039.0,712938.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0,59656.0,71055.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,60.0,2.0,3.0,0.05555555555555555,204406.0,91360.0,442809.0,204406.0,25399.0,0.0,0.0,0.0,0.0,0.0
6.0,1126.0,8.0,67.0,0.06928645294725956,14000.29411764706,4477867.0,188189260.0,90.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
2.0,7.0,0.0,0.0,0.0,0.0,48517.0,51394.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,47.0,0.0,0.0,0.0,0.0,36986.0,24017239.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,7.0,0.0,0.0,0.0,0.0,32200.0,32200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,15.0,2.0,1.0,0.09090909090909091,63935.0,25224.0,3595170.0,63935.0,107572.0,0.0,0.0,0.0,0.0,0.0
3.0,13.0,1.0,1.0,0.09090909090909091,0.0,273811829.0,276515911.0,0.0,26659.0,0.0,0.0,0.0,0.0,0.0
2.0,79.0,0.0,0.0,0.0,0.0,25239.0,823309.0,0.0,32202.0,0.0,0.0,0.0,0.0,0.0
4.0,32.0,7.0,3.0,0.21428571428571427,43.0,25250.0,845947.0,43.0,106852.0,0.0,0.0,0.0,0.0,0.0
3.0,103.0,3.0,5.0,0.05263157894736842,0.0,50800.0,116806115.0,0.0,27751.0,0.0,0.0,0.0,0.0,0.0
2.0,20.0,0.0,0.0,0.0,0.0,36440.0,15568329.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,19.0,2.0,1.0,0.0625,0.0,71961.0,116482.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,0.0,81692.0,81692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,55.0,2.0,1.0,0.02040816326530612,12538.0,28006.0,13733381.0,12538.0,57965.0,0.0,0.0,0.0,0.0,0.0
6.0,1084.0,13.0,27.0,0.026522593320235755,7089.3,25344.0,67358318.0,31.0,40907.0,0.0,0.0,0.0,0.0,0.0
2.0,10.0,0.0,0.0,0.0,0.0,85567327.0,85567327.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14.0,0.0,0.0,0.0,0.0,420837.0,431175.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,14.0,1.0,1.0,0.08333333333333333,0.0,29878.0,33737644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,11.0,1.0,1.0,0.1111111111111111,0.0,25603.0,199038.0,0.0,27702.0,0.0,0.0,0.0,0.0,0.0
6.0,1354.0,47.0,108.0,0.10756972111553785,12762.102272727272,25431.0,708646.0,795.6666666666666,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0,44100.0,44100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1273.0,23.0,76.0,0.07480314960629922,8675.857142857143,120199.0,66333557.0,16530.0,26426.0,0.0,0.0,0.0,0.0,0.0
3.0,9.0,1.0,1.0,0.14285714285714285,0.0,25250.0,125442.0,0.0,26732.0,0.0,0.0,0.0,0.0,0.0
2.0,15.0,0.0,0.0,0.0,0.0,26867.0,38408503.0,0.0,26867.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,0.0,0.0,0.0,0.0,25213.0,57123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,36.0,0.0,0.0,0.0,0.0,183179.0,183650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,20.0,3.0,4.0,0.4,245.5,27361.0,8196800.0,245.5,8192932.0,0.0,0.0,0.0,0.0,0.0
3.0,431.0,5.0,8.0,0.019417475728155338,0.0,2184805.0,28426766.0,0.0,76655.0,0.0,0.0,0.0,0.0,0.0
6.0,1100.0,12.0,53.0,0.055150884495317375,5754.583333333333,58689.0,9478234.0,409.2,0.0,0.0,0.0,0.0,0.0,0.0
5.0,228.0,2.0,10.0,0.04739336492890995,3230.75,809564.0,21942061.0,51.5,486931.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0,33374.0,46265.0,0.0,33374.0,0.0,0.0,0.0,0.0,0.0
3.0,64.0,3.0,4.0,0.07017543859649122,0.0,113103.0,6597470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0,60736.0,98398.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,1480.0,191.0,108.0,0.11031664964249234,126743.73,74586.0,21184308.0,14007.285714285714,197376.0,0.0,0.0,0.0,0.0,0.0
2.0,24.0,0.0,0.0,0.0,0.0,106116.0,767185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,139.0,35.0,4.0,0.0425531914893617,0.0,28064.0,1028824.0,0.0,289636.0,0.0,0.0,0.0,0.0,0.0
4.0,19.0,3.0,3.0,0.25,1622.0,45936.0,498599.0,1622.0,25975.0,0.0,0.0,0.0,0.0,0.0
5.0,84.0,29.0,2.0,0.04,707.0,37744.0,978724.0,707.0,73233.0,0.0,0.0,0.0,0.0,0.0
2.0,21.0,0.0,0.0,0.0,0.0,24933325.0,24994086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,7.0,1.0,1.0,0.2,0.0,25325.0,101848.0,0.0,38161.0,0.0,0.0,0.0,0.0,0.0
3.0,10.0,1.0,1.0,0.125,0.0,0.0,1104481.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,19.0,1.0,1.0,0.058823529411764705,0.0,71508.0,2908832.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,2617.0,18.0,248.0,0.125,10528.662983425414,45359.0,10907506.0,267.6666666666667,417.0,0.0,0.0,0.0,0.0,0.0
3.0,31.0,2.0,1.0,0.03571428571428571,0.0,0.0,205240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,40.0,20.0,2.0,0.13333333333333333,390.6666666666667,38698.0,72563.0,390.6666666666667,0.0,0.0,0.0,0.0,0.0,0.0
3.0,134.0,1.0,2.0,0.015267175572519083,0.0,353942.0,13735252.0,0.0,39250.0,0.0,0.0,0.0,0.0,0.0
3.0,14.0,1.0,1.0,0.08333333333333333,0.0,0.0,1149638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,71.0,27.0,2.0,0.04878048780487805,0.0,25213.0,54978536.0,0.0,95445.0,0.0,0.0,0.0,0.0,0.0
2.0,97.0,0.0,0.0,0.0,0.0,28684.0,8925143.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,79.0,0.0,0.0,0.0,0.0,7497220.0,7517495.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,72.0,2.0,3.0,0.046875,76.66666666666667,74353167.0,174617762.0,76.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
6.0,92.0,14.0,7.0,0.2692307692307692,155740.66666666666,8425952.0,9142093.0,2737.4,238996.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,0.0,0.0,0.0,0.0,27754.0,138793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,19.0,2.0,1.0,0.0625,0.0,71311169.0,72495376.0,0.0,963273.0,0.0,0.0,0.0,0.0,0.0
2.0,37.0,0.0,0.0,0.0,0.0,26512.0,2444210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,16.0,1.0,1.0,0.07142857142857142,0.0,25414.0,122736.0,0.0,35302.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0,93266.0,93266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,9.0,1.0,1.0,0.14285714285714285,0.0,120689.0,141700.0,0.0,33805.0,0.0,0.0,0.0,0.0,0.0
3.0,27.0,1.0,2.0,0.08333333333333333,0.0,58443.0,344097.0,0.0,25535.0,0.0,0.0,0.0,0.0,0.0
3.0,10.0,1.0,1.0,0.125,0.0,0.0,727692.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,207527.0,502517.0,0.0,333556.0,0.0,0.0,0.0,0.0,0.0
3.0,31.0,4.0,1.0,0.038461538461538464,0.0,37112.0,11884952.0,0.0,11884952.0,0.0,0.0,0.0,0.0,0.0
3.0,9.0,1.0,1.0,0.14285714285714285,0.0,0.0,641074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,39.0,0.0,0.0,0.0,0.0,101665.0,1598009.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,7.0,0.0,0.0,0.0,0.0,53867.0,416318.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0,30732.0,1177780.0,0.0,30732.0,0.0,0.0,0.0,0.0,0.0
3.0,17.0,1.0,2.0,0.14285714285714285,0.0,896652.0,900412.0,0.0,29043.0,0.0,0.0,0.0,0.0,0.0
3.0,39.0,3.0,2.0,0.058823529411764705,0.0,137032.0,15420091.0,0.0,223902.0,0.0,0.0,0.0,0.0,0.0
2.0,9.0,0.0,0.0,0.0,0.0,78317.0,78317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,98.0,34.0,2.0,0.03278688524590164,7710.0,15782242.0,21939289.0,7710.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,0.0,0.0,0.0,0.0,25502.0,366515.0,0.0,25502.0,0.0,0.0,0.0,0.0,0.0
3.0,15.0,1.0,1.0,0.07692307692307693,0.0,28192.0,75991.0,0.0,43933.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0,31816.0,76760.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14.0,0.0,0.0,0.0,0.0,89175.0,5516966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,4.0,1.0,1.0,0.5,0.0,25286.0,25286.0,0.0,25286.0,0.0,0.0,0.0,0.0,0.0
3.0,94.0,1.0,1.0,0.010869565217391304,0.0,175731975.0,294533892.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,18.0,4.0,4.0,0.4,0.0,1646053.0,34540500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,434.0,5.0,41.0,0.12538226299694188,2518.625,68431679.0,341377931.0,722.0,359196.0,0.0,0.0,0.0,0.0,0.0
3.0,10.0,1.0,1.0,0.125,0.0,35874.0,242615.0,0.0,25365.0,0.0,0.0,0.0,0.0,0.0
2.0,7.0,0.0,0.0,0.0,0.0,346219.0,346219.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1307.0,41.0,113.0,0.11697722567287784,5520.822784810127,27295.0,6926834.0,12.666666666666666,499577.0,0.0,0.0,0.0,0.0,0.0
3.0,21.0,6.0,1.0,0.07142857142857142,0.0,0.0,16486401.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0
4.0,24.0,4.0,1.0,0.05555555555555555,11804.0,34471.0,271505.0,11804.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,133.0,44.0,8.0,0.1,0.0,36804.0,5200694.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,7.0,0.0,0.0,0.0,0.0,163023.0,205167.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,21.0,1.0,2.0,0.1111111111111111,0.0,124882.0,191361.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,69.0,1.0,1.0,0.014925373134328358,0.0,47032109.0,201152980.0,0.0,25966.0,0.0,0.0,0.0,0.0,0.0
3.0,14.0,1.0,2.0,0.18181818181818182,0.0,57601.0,71696.0,0.0,29142.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,34815.0,37476.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1969.0,197.0,58.0,0.03600248292985723,13805.714285714286,25239.0,9225176.0,2485.0,30678.0,0.0,0.0,0.0,0.0,0.0
2.0,11.0,0.0,0.0,0.0,0.0,609453.0,665141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,16.0,1.0,1.0,0.07142857142857142,0.0,59111.0,2996213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,0.0,730856.0,764638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,11.0,0.0,0.0,0.0,0.0,35337.0,31574267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,54.0,4.0,6.0,0.15789473684210525,6173.5,66956.0,273153.0,5857.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,25848.0,31690.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0,91729.0,91729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,0.0,35426.0,188129.0,0.0,26524.0,0.0,0.0,0.0,0.0,0.0
2.0,9.0,0.0,0.0,0.0,0.0,52343.0,679713.0,0.0,25605.0,0.0,0.0,0.0,0.0,0.0
6.0,1149.0,11.0,66.0,0.06720977596741344,6749.425,26041.0,619311.0,65.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
3.0,68.0,22.0,2.0,0.045454545454545456,0.0,25448.0,1105402.0,0.0,54320.0,0.0,0.0,0.0,0.0,0.0
6.0,1210.0,15.0,93.0,0.09637305699481866,7980.111111111111,35889.0,959575.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,6.0,1.0,1.0,0.25,0.0,25266.0,108582.0,0.0,54222.0,0.0,0.0,0.0,0.0,0.0
3.0,79.0,1.0,1.0,0.012987012987012988,0.0,0.0,91313.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,38.0,0.0,0.0,0.0,0.0,90176.0,138501635.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,4.0,0.0,0.0,0.0,0.0,28091.0,28091.0,0.0,28091.0,0.0,0.0,0.0,0.0,0.0
3.0,56.0,5.0,2.0,0.043478260869565216,0.0,32139.0,10093264.0,0.0,40345.0,0.0,0.0,0.0,0.0,0.0
6.0,454.0,19.0,27.0,0.09121621621621621,8848.791666666666,2932551.0,22213899.0,77.66666666666667,0.0,0.0,0.0,0.0,0.0,0.0
3.0,26.0,1.0,2.0,0.08695652173913043,0.0,63100.0,18445462.0,0.0,63100.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0,49362.0,56363.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,0.0,96133.0,522181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14.0,0.0,0.0,0.0,0.0,93040.0,35762267.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,56.0,2.0,9.0,0.2571428571428571,593.7142857142857,111457.0,16227874.0,207.75,0.0,0.0,0.0,0.0,0.0,0.0
3.0,16.0,2.0,1.0,0.07692307692307693,0.0,25543.0,37015716.0,0.0,25543.0,0.0,0.0,0.0,0.0,0.0
3.0,19.0,1.0,2.0,0.125,0.0,75778.0,1760107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,10.0,1.0,1.0,0.125,0.0,38217.0,957281.0,0.0,25308.0,0.0,0.0,0.0,0.0,0.0
7.0,2547.0,145.0,400.0,0.39408866995073893,29921.933135215455,49382.0,11507879.0,760.5,0.0,0.0,0.0,0.0,0.0,0.0
6.0,285.0,29.0,9.0,0.04245283018867924,5160.066666666667,27347.0,130442740.0,277.4,947897.0,0.0,0.0,0.0,0.0,0.0
2.0,9.0,0.0,0.0,0.0,0.0,90820615.0,91642651.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1577.0,57.0,117.0,0.11403508771929824,15384.252252252252,25768.0,11247629.0,745.75,0.0,0.0,0.0,0.0,0.0,0.0
7.0,972.0,24.0,88.0,0.12960235640648013,3815.148936170213,217288448.0,242081053.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
3.0,12.0,1.0,1.0,0.1,0.0,420798.0,420798.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,24.0,2.0,2.0,0.1,0.0,134612.0,138297347.0,0.0,2621571.0,0.0,0.0,0.0,0.0,0.0
6.0,1748.0,136.0,81.0,0.07303877366997295,25801.991525423728,718885.0,26581733.0,8244.666666666666,87023.0,0.0,0.0,0.0,0.0,0.0
6.0,215.0,3.0,23.0,0.14838709677419354,9840.807692307691,52365382.0,305225473.0,12651.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,75.0,5.0,3.0,0.04477611940298507,0.0,379378.0,216270543.0,0.0,29392.0,0.0,0.0,0.0,0.0,0.0
5.0,44.0,1.0,4.0,0.11764705882352941,498.6,12289145.0,188096416.0,196.5,0.0,0.0,0.0,0.0,0.0,0.0
3.0,38.0,10.0,2.0,0.07692307692307693,0.0,54602.0,552171.0,0.0,44860.0,0.0,0.0,0.0,0.0,0.0
2.0,29.0,0.0,0.0,0.0,0.0,32814.0,4457007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,14.0,0.0,0.0,0.0,0.0,56314.0,3315014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,36.0,3.0,3.0,0.10344827586206896,0.0,40864.0,145088753.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,1359.0,64.0,74.0,0.0744466800804829,13627.41573033708,39605.0,100527754.0,176.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,5.0,0.0,0.0,0.0,0.0,25257.0,81674.0,0.0,25257.0,0.0,0.0,0.0,0.0,0.0
2.0,10.0,0.0,0.0,0.0,0.0,82327.0,22885122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,275.0,37.0,3.0,0.014423076923076924,9153.0,28045.0,36536224.0,9153.0,89668.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,0.0,174825.0,174825.0,0.0,174825.0,0.0,0.0,0.0,0.0,0.0
3.0,29.0,1.0,1.0,0.037037037037037035,0.0,114217.0,190213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,1029.0,125.0,71.0,0.14822546972860126,197982.41139240508,4255472.0,15919834.0,1857.25,242762.0,0.0,0.0,0.0,0.0,0.0
2.0,10.0,0.0,0.0,0.0,0.0,76878.0,106869.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,11.0,2.0,1.0,0.125,0.0,26054.0,757402.0,0.0,62248.0,0.0,0.0,0.0,0.0,0.0
2.0,11.0,0.0,0.0,0.0,0.0,4248375.0,4481086.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,0.0,0.0,0.0,0.0,25207.0,130567.0,0.0,25207.0,0.0,0.0,0.0,0.0,0.0
3.0,134.0,1.0,1.0,0.007575757575757576,0.0,25444.0,474644.0,0.0,30345.0,0.0,0.0,0.0,0.0,0.0
3.0,17.0,1.0,1.0,0.06666666666666667,0.0,25221.0,86458.0,0.0,25755.0,0.0,0.0,0.0,0.0,0.0
5.0,122.0,1.0,3.0,0.02586206896551724,209.5,91325.0,25011270.0,209.5,3069204.0,0.0,0.0,0.0,0.0,0.0
3.0,11.0,2.0,1.0,0.125,0.0,59483.0,59483.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,8.0,0.0,0.0,0.0,0.0,25290.0,55263.0,0.0,25290.0,0.0,0.0,0.0,0.0,0.0
2.0,13.0,0.0,0.0,0.0,0.0,93571.0,93571.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,12.0,0.0,0.0,0.0,0.0,107126.0,552716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.0,38.0,5.0,1.0,0.03333333333333333,1665.5,32126.0,2711563.0,1665.5,97201.0,0.0,0.0,0.0,0.0,0.0
3.0,246.0,1.0,5.0,0.020833333333333332,0.0,138683237.0,293325111.0,0.0,321.0,0.0,0.0,0.0,0.0,0.0
6.0,57.0,7.0,4.0,0.1,127641.33333333333,30948503.0,47441551.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,3.0,0.0,0.0,0.0,0.0,66000.0,544141.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,6.0,0.0,0.0,0.0,0.0,94852.0,11384542.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,795.0,36.0,102.0,0.2388758782201405,79892.3710691824,41069463.0,204735659.0,638.0,0.0,0.0,0.0,0.0,0.0,0.0
6.0,971.0,14.0,11.0,0.011815252416756176,1243.0,32735.0,496310.0,549.3333333333334,29749.0,0.0,0.0,0.0,0.0,0.0
2.0,12.0,0.0,0.0,0.0,0.0,86667.0,93468.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,8.0,1.0,1.0,0.16666666666666666,0.0,47065.0,60420.0,0.0,26443.0,0.0,0.0,0.0,0.0,0.0
4.0,90.0,77.0,2.0,0.2222222222222222,91538.5,54776.0,7310697.0,91538.5,636962.0,0.0,0.0,0.0,0.0,0.0
3.0,43.0,1.0,1.0,0.024390243902439025,0.0,242302913.0,245542638.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,59.0,3.0,1.0,0.018518518518518517,500.0,178349762.0,187119521.0,500.0,0.0,0.0,0.0,0.0,0.0,0.0
3.0,12.0,1.0,1.0,0.1,0.0,93412.0,396193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
